day,time,demand,clearing price (CNY/MWh)
2024/2/29,6:15,30767.66,
2024/2/29,6:30,32124.81,
2024/2/29,6:45,34001.76,
2024/2/29,7:00,34943.75,
2024/2/29,7:15,36903.94,
2024/2/29,7:30,37565.29,
2024/2/29,7:45,39105.83,
2024/2/29,8:00,40483.11,
2024/2/29,8:15,41937.46,
2024/2/29,8:30,41946.07,
2024/2/29,8:45,40999.67,
2024/2/29,9:00,38683.3,
2024/2/29,9:15,37322.96,
2024/2/29,9:30,35579,
2024/2/29,9:45,33959.79,
2024/2/29,10:00,32676.95,
2024/2/29,10:15,32645.18,
2024/2/29,10:30,32352.2,
2024/2/29,10:45,32751.49,
2024/2/29,11:00,32194.28,
2024/2/29,11:15,33872.26,
2024/2/29,11:30,32726.38,
2024/2/29,11:45,32324.49,
2024/2/29,12:00,30902.18,
2024/2/29,12:15,28970.72,
2024/2/29,12:30,27623.98,
2024/2/29,12:45,28175.97,
2024/2/29,13:00,28709.55,
2024/2/29,13:15,30615.79,
2024/2/29,13:30,30315.56,
2024/2/29,13:45,31053.72,
2024/2/29,14:00,31545.84,
2024/2/29,14:15,31325.5,
2024/2/29,14:30,31955.72,
2024/2/29,14:45,32986.91,
2024/2/29,15:00,32814.45,
2024/2/29,15:15,33363.91,
2024/2/29,15:30,34667.08,
2024/2/29,15:45,35360.38,
2024/2/29,16:00,35772.8,
2024/2/29,16:15,36788.41,
2024/2/29,16:30,38407.18,
2024/2/29,16:45,40173.69,
2024/2/29,17:00,41101.91,
2024/2/29,17:15,42555.8,
2024/2/29,17:30,44654.6,
2024/2/29,17:45,46653.28,
2024/2/29,18:00,48244.48,
2024/2/29,18:15,49687.42,
2024/2/29,18:30,50186.28,
2024/2/29,18:45,49957.26,
2024/2/29,19:00,49127.96,
2024/2/29,19:15,49402.35,
2024/2/29,19:30,49344.05,
2024/2/29,19:45,49409.52,
2024/2/29,20:00,48877.87,
2024/2/29,20:15,49196.71,
2024/2/29,20:30,49584.09,
2024/2/29,20:45,49358.03,
2024/2/29,21:00,49377.51,
2024/2/29,21:15,49057.62,
2024/2/29,21:30,48394.85,
2024/2/29,21:45,46783.15,
2024/2/29,22:00,45536.49,
2024/2/29,22:15,45034.13,
2024/2/29,22:30,45271.04,
2024/2/29,22:45,45233.72,
2024/2/29,23:00,45037.65,
2024/2/29,23:15,44373.5,
2024/2/29,23:30,42831.86,
2024/2/29,23:45,41337.83,
2024/2/29,24:00:00,40337.97,
2024/3/1,0:15,40057.47,
2024/3/1,0:30,39536.12,
2024/3/1,0:45,38920.46,
2024/3/1,1:00,38149.35,
2024/3/1,1:15,38147.98,
2024/3/1,1:30,37349.39,
2024/3/1,1:45,36823.35,
2024/3/1,2:00,36571.98,
2024/3/1,2:15,36179.44,
2024/3/1,2:30,35473.53,
2024/3/1,2:45,35126.33,
2024/3/1,3:00,35138.34,
2024/3/1,3:15,34798.58,
2024/3/1,3:30,34420.87,
2024/3/1,3:45,33890.54,
2024/3/1,4:00,33632.99,
2024/3/1,4:15,33744.24,
2024/3/1,4:30,34184.48,
2024/3/1,4:45,34204.71,
2024/3/1,5:00,34788.52,
2024/3/1,5:15,36203.47,
2024/3/1,5:30,36613.19,
2024/3/1,5:45,37523.3,
2024/3/1,6:00,37854.01,
2024/3/1,6:15,40226.64,
2024/3/1,6:30,42459.62,
2024/3/1,6:45,44465.49,
2024/3/1,7:00,45735.97,
2024/3/1,7:15,46465.76,
2024/3/1,7:30,46598.24,
2024/3/1,7:45,47000.48,
2024/3/1,8:00,47414.28,
2024/3/1,8:15,47906.18,
2024/3/1,8:30,46781.03,
2024/3/1,8:45,44809.25,
2024/3/1,9:00,42077.52,
2024/3/1,9:15,40325.07,
2024/3/1,9:30,38018.17,
2024/3/1,9:45,36105.32,
2024/3/1,10:00,33691.77,
2024/3/1,10:15,32637.25,
2024/3/1,10:30,31407.31,
2024/3/1,10:45,29801.79,
2024/3/1,11:00,28639.31,
2024/3/1,11:15,28628.75,
2024/3/1,11:30,26880.06,
2024/3/1,11:45,25893.59,
2024/3/1,12:00,24264.31,
2024/3/1,12:15,23878.05,
2024/3/1,12:30,23715.32,
2024/3/1,12:45,24048.24,
2024/3/1,13:00,24376.97,
2024/3/1,13:15,24691.28,
2024/3/1,13:30,24650.82,
2024/3/1,13:45,23855.77,
2024/3/1,14:00,25082.46,
2024/3/1,14:15,25681.66,
2024/3/1,14:30,26246.33,
2024/3/1,14:45,26026.89,
2024/3/1,15:00,26698.6,
2024/3/1,15:15,28679.6,
2024/3/1,15:30,29374.32,
2024/3/1,15:45,31093.62,
2024/3/1,16:00,32971.91,
2024/3/1,16:15,35454.02,
2024/3/1,16:30,38313.82,
2024/3/1,16:45,41215.98,
2024/3/1,17:00,43311.42,
2024/3/1,17:15,45710.97,
2024/3/1,17:30,48163.94,
2024/3/1,17:45,50231.76,
2024/3/1,18:00,52024.9,
2024/3/1,18:15,53091.24,
2024/3/1,18:30,53474.97,
2024/3/1,18:45,52506.34,
2024/3/1,19:00,51989.44,
2024/3/1,19:15,51572.12,
2024/3/1,19:30,50634.71,
2024/3/1,19:45,49582.13,
2024/3/1,20:00,48361.64,
2024/3/1,20:15,48239.14,
2024/3/1,20:30,47758.02,
2024/3/1,20:45,47524.68,
2024/3/1,21:00,46785.09,
2024/3/1,21:15,45495.12,
2024/3/1,21:30,43635.3,
2024/3/1,21:45,41790.14,
2024/3/1,22:00,39878.56,
2024/3/1,22:15,39345.31,
2024/3/1,22:30,39156.1,
2024/3/1,22:45,38847.42,
2024/3/1,23:00,37912.84,
2024/3/1,23:15,37297,
2024/3/1,23:30,35771.43,
2024/3/1,23:45,34471.45,
2024/3/1,24:00:00,33437.13,
2024/3/2,0:15,32186.62,
2024/3/2,0:30,31350.28,
2024/3/2,0:45,30843.79,
2024/3/2,1:00,29946.06,
2024/3/2,1:15,29223.49,
2024/3/2,1:30,28827.9,
2024/3/2,1:45,29413.09,
2024/3/2,2:00,29018.84,
2024/3/2,2:15,28771.19,
2024/3/2,2:30,28653.99,
2024/3/2,2:45,28462.05,
2024/3/2,3:00,28194.85,
2024/3/2,3:15,28088.39,
2024/3/2,3:30,28026.45,
2024/3/2,3:45,28146.09,
2024/3/2,4:00,28359.34,
2024/3/2,4:15,28190.95,
2024/3/2,4:30,28400.17,
2024/3/2,4:45,28791.66,
2024/3/2,5:00,28697.75,
2024/3/2,5:15,28426.52,
2024/3/2,5:30,28292.34,
2024/3/2,5:45,27957.14,
2024/3/2,6:00,28115.68,
2024/3/2,6:15,27810.84,
2024/3/2,6:30,28862.14,
2024/3/2,6:45,30201.64,
2024/3/2,7:00,30836.6,
2024/3/2,7:15,31944.01,
2024/3/2,7:30,31832.77,
2024/3/2,7:45,32321.01,
2024/3/2,8:00,31706.04,
2024/3/2,8:15,32041.93,
2024/3/2,8:30,30637.46,
2024/3/2,8:45,28906.24,
2024/3/2,9:00,27113.34,
2024/3/2,9:15,25212.82,
2024/3/2,9:30,23674.9,
2024/3/2,9:45,20970.9,
2024/3/2,10:00,21339.38,
2024/3/2,10:15,20494.07,
2024/3/2,10:30,20616.89,
2024/3/2,10:45,20355.83,
2024/3/2,11:00,20760.53,
2024/3/2,11:15,20706.12,
2024/3/2,11:30,20566.63,
2024/3/2,11:45,20848.93,
2024/3/2,12:00,20356.99,
2024/3/2,12:15,19812.58,
2024/3/2,12:30,20115.89,
2024/3/2,12:45,19860.78,
2024/3/2,13:00,20345.16,
2024/3/2,13:15,20438.62,
2024/3/2,13:30,20290.45,
2024/3/2,13:45,20387.64,
2024/3/2,14:00,20327.67,
2024/3/2,14:15,20323.08,
2024/3/2,14:30,20793.76,
2024/3/2,14:45,22091.46,
2024/3/2,15:00,23138.98,
2024/3/2,15:15,24011.87,
2024/3/2,15:30,25368.49,
2024/3/2,15:45,26922.91,
2024/3/2,16:00,28489.61,
2024/3/2,16:15,31679.1,
2024/3/2,16:30,33237.97,
2024/3/2,16:45,35249.79,
2024/3/2,17:00,36704.86,
2024/3/2,17:15,39314.69,
2024/3/2,17:30,41982.32,
2024/3/2,17:45,44493.93,
2024/3/2,18:00,46040.89,
2024/3/2,18:15,47568.28,
2024/3/2,18:30,47488.14,
2024/3/2,18:45,47175.24,
2024/3/2,19:00,46339.05,
2024/3/2,19:15,45717.5,
2024/3/2,19:30,45344.99,
2024/3/2,19:45,44530.96,
2024/3/2,20:00,43995.53,
2024/3/2,20:15,43884.74,
2024/3/2,20:30,43629.94,
2024/3/2,20:45,43423.86,
2024/3/2,21:00,43065.55,
2024/3/2,21:15,42254.57,
2024/3/2,21:30,41286.54,
2024/3/2,21:45,40042.77,
2024/3/2,22:00,38792.62,
2024/3/2,22:15,38679.1,
2024/3/2,22:30,38534.32,
2024/3/2,22:45,38571.03,
2024/3/2,23:00,38144.35,
2024/3/2,23:15,37955.63,
2024/3/2,23:30,36499.85,
2024/3/2,23:45,35295.66,
2024/3/2,24:00:00,34447.08,
2024/3/3,0:15,33842.15,
2024/3/3,0:30,33474.39,
2024/3/3,0:45,33060.46,
2024/3/3,1:00,32889.28,
2024/3/3,1:15,32538.68,
2024/3/3,1:30,32075.29,
2024/3/3,1:45,31859.99,
2024/3/3,2:00,31450.99,
2024/3/3,2:15,31478.56,
2024/3/3,2:30,31051.16,
2024/3/3,2:45,31075.47,
2024/3/3,3:00,31061.73,
2024/3/3,3:15,31161.03,
2024/3/3,3:30,31661.42,
2024/3/3,3:45,31934.84,
2024/3/3,4:00,32300.18,
2024/3/3,4:15,32862.4,
2024/3/3,4:30,33568.91,
2024/3/3,4:45,34533.78,
2024/3/3,5:00,35210.86,
2024/3/3,5:15,36604.15,
2024/3/3,5:30,36882.95,
2024/3/3,5:45,37115.95,
2024/3/3,6:00,37651.67,
2024/3/3,6:15,38015.21,
2024/3/3,6:30,38885.51,
2024/3/3,6:45,40080.1,
2024/3/3,7:00,40801.87,
2024/3/3,7:15,41345.16,
2024/3/3,7:30,41119.11,
2024/3/3,7:45,40391.71,
2024/3/3,8:00,39135.15,
2024/3/3,8:15,38541.75,
2024/3/3,8:30,36726.04,
2024/3/3,8:45,34358.03,
2024/3/3,9:00,31990.43,
2024/3/3,9:15,30091.91,
2024/3/3,9:30,28320.85,
2024/3/3,9:45,26297.2,
2024/3/3,10:00,24875.78,
2024/3/3,10:15,24189.82,
2024/3/3,10:30,23958.47,
2024/3/3,10:45,22947.38,
2024/3/3,11:00,22599.31,
2024/3/3,11:15,22971.85,
2024/3/3,11:30,21031.92,
2024/3/3,11:45,20047.64,
2024/3/3,12:00,20396.58,
2024/3/3,12:15,19103.15,
2024/3/3,12:30,19082.98,
2024/3/3,12:45,19587.62,
2024/3/3,13:00,19695.09,
2024/3/3,13:15,19816.32,
2024/3/3,13:30,20078.21,
2024/3/3,13:45,20182.43,
2024/3/3,14:00,20690.22,
2024/3/3,14:15,20663.16,
2024/3/3,14:30,21758.25,
2024/3/3,14:45,22558.19,
2024/3/3,15:00,23895.52,
2024/3/3,15:15,25834.03,
2024/3/3,15:30,28079.21,
2024/3/3,15:45,31064.37,
2024/3/3,16:00,33294.29,
2024/3/3,16:15,35095.58,
2024/3/3,16:30,37249.77,
2024/3/3,16:45,38156.13,
2024/3/3,17:00,39666.47,
2024/3/3,17:15,40528.02,
2024/3/3,17:30,41991.08,
2024/3/3,17:45,43762.46,
2024/3/3,18:00,43602.79,
2024/3/3,18:15,43947.62,
2024/3/3,18:30,44619,
2024/3/3,18:45,43719.46,
2024/3/3,19:00,42963.76,
2024/3/3,19:15,42776.25,
2024/3/3,19:30,42595.78,
2024/3/3,19:45,42360.16,
2024/3/3,20:00,42176.64,
2024/3/3,20:15,42772.95,
2024/3/3,20:30,43059.69,
2024/3/3,20:45,42950.6,
2024/3/3,21:00,42761.32,
2024/3/3,21:15,42064.14,
2024/3/3,21:30,40777.7,
2024/3/3,21:45,39550.37,
2024/3/3,22:00,38543.53,
2024/3/3,22:15,38461.92,
2024/3/3,22:30,38497.11,
2024/3/3,22:45,38422.41,
2024/3/3,23:00,38274.62,
2024/3/3,23:15,38070.3,
2024/3/3,23:30,36856.14,
2024/3/3,23:45,36161.54,
2024/3/3,24:00:00,35536.24,
2024/3/4,0:15,35391.64,
2024/3/4,0:30,35266.68,
2024/3/4,0:45,35092.45,
2024/3/4,1:00,34782.92,
2024/3/4,1:15,34759.93,
2024/3/4,1:30,34406.59,
2024/3/4,1:45,34410.42,
2024/3/4,2:00,34044.31,
2024/3/4,2:15,34076.4,
2024/3/4,2:30,33731.01,
2024/3/4,2:45,33789.24,
2024/3/4,3:00,33706.2,
2024/3/4,3:15,33506.05,
2024/3/4,3:30,33508.71,
2024/3/4,3:45,33124.09,
2024/3/4,4:00,33603.71,
2024/3/4,4:15,33853.56,
2024/3/4,4:30,34192.7,
2024/3/4,4:45,34941.45,
2024/3/4,5:00,35557.25,
2024/3/4,5:15,36401.58,
2024/3/4,5:30,36740.06,
2024/3/4,5:45,37056.91,
2024/3/4,6:00,37838.62,
2024/3/4,6:15,38846.39,
2024/3/4,6:30,40670.57,
2024/3/4,6:45,42213.6,
2024/3/4,7:00,42539.45,
2024/3/4,7:15,43575.67,
2024/3/4,7:30,44096.54,
2024/3/4,7:45,45425.35,
2024/3/4,8:00,46865.61,
2024/3/4,8:15,48580.3,
2024/3/4,8:30,48650.27,
2024/3/4,8:45,48485.64,
2024/3/4,9:00,48227.67,
2024/3/4,9:15,48088.17,
2024/3/4,9:30,47603.88,
2024/3/4,9:45,47870.73,
2024/3/4,10:00,48697.11,
2024/3/4,10:15,49992.17,
2024/3/4,10:30,52180.74,
2024/3/4,10:45,54056.97,
2024/3/4,11:00,54287.2,
2024/3/4,11:15,56338.98,
2024/3/4,11:30,54398.06,
2024/3/4,11:45,53529.61,
2024/3/4,12:00,51674.48,
2024/3/4,12:15,49435.64,
2024/3/4,12:30,49236.98,
2024/3/4,12:45,49665.81,
2024/3/4,13:00,50337.5,
2024/3/4,13:15,51816.15,
2024/3/4,13:30,51226.44,
2024/3/4,13:45,51181.16,
2024/3/4,14:00,50657.08,
2024/3/4,14:15,49675.67,
2024/3/4,14:30,50290.85,
2024/3/4,14:45,50611.17,
2024/3/4,15:00,49953.79,
2024/3/4,15:15,49639.73,
2024/3/4,15:30,49377.6,
2024/3/4,15:45,48645.14,
2024/3/4,16:00,47777.57,
2024/3/4,16:15,47789.34,
2024/3/4,16:30,47203.38,
2024/3/4,16:45,46443.2,
2024/3/4,17:00,45425.83,
2024/3/4,17:15,45072.71,
2024/3/4,17:30,44993.06,
2024/3/4,17:45,45261.02,
2024/3/4,18:00,45429.55,
2024/3/4,18:15,45687.07,
2024/3/4,18:30,46252.04,
2024/3/4,18:45,45202.45,
2024/3/4,19:00,44052.22,
2024/3/4,19:15,43541.73,
2024/3/4,19:30,43266.73,
2024/3/4,19:45,42914.97,
2024/3/4,20:00,42772.83,
2024/3/4,20:15,43267.78,
2024/3/4,20:30,43944.27,
2024/3/4,20:45,43944.46,
2024/3/4,21:00,43764.1,
2024/3/4,21:15,43412.97,
2024/3/4,21:30,42406.18,
2024/3/4,21:45,41800.36,
2024/3/4,22:00,40604.08,
2024/3/4,22:15,40794.68,
2024/3/4,22:30,41136.59,
2024/3/4,22:45,41738.08,
2024/3/4,23:00,42020.86,
2024/3/4,23:15,42351.69,
2024/3/4,23:30,41906.94,
2024/3/4,23:45,40830.85,
2024/3/4,24:00:00,40629.29,
2024/3/5,0:15,40176.61,
2024/3/5,0:30,39989.31,
2024/3/5,0:45,38960.22,
2024/3/5,1:00,38653.69,
2024/3/5,1:15,38020.96,
2024/3/5,1:30,37255.87,
2024/3/5,1:45,36794.46,
2024/3/5,2:00,36772.31,
2024/3/5,2:15,36148.86,
2024/3/5,2:30,36007.44,
2024/3/5,2:45,35615.18,
2024/3/5,3:00,35048.87,
2024/3/5,3:15,34562.21,
2024/3/5,3:30,34293.56,
2024/3/5,3:45,34036.38,
2024/3/5,4:00,34052.99,
2024/3/5,4:15,34090.53,
2024/3/5,4:30,33983.25,
2024/3/5,4:45,34035.34,
2024/3/5,5:00,34321.56,
2024/3/5,5:15,35329.14,
2024/3/5,5:30,34902.27,
2024/3/5,5:45,34736.76,
2024/3/5,6:00,34986.07,
2024/3/5,6:15,35712.33,
2024/3/5,6:30,37271.63,
2024/3/5,6:45,38699.99,
2024/3/5,7:00,39713.39,
2024/3/5,7:15,40908.64,
2024/3/5,7:30,42254.18,
2024/3/5,7:45,44237.34,
2024/3/5,8:00,45744.47,
2024/3/5,8:15,48114.1,
2024/3/5,8:30,49043.47,
2024/3/5,8:45,49443.33,
2024/3/5,9:00,50116.9,
2024/3/5,9:15,50728.75,
2024/3/5,9:30,50806.28,
2024/3/5,9:45,51577.26,
2024/3/5,10:00,51668.38,
2024/3/5,10:15,53559.23,
2024/3/5,10:30,54319.17,
2024/3/5,10:45,55414.41,
2024/3/5,11:00,55639.46,
2024/3/5,11:15,56994.51,
2024/3/5,11:30,55393.26,
2024/3/5,11:45,54306.29,
2024/3/5,12:00,52553.9,
2024/3/5,12:15,51132.04,
2024/3/5,12:30,50843.72,
2024/3/5,12:45,51042.21,
2024/3/5,13:00,51288.39,
2024/3/5,13:15,52310.23,
2024/3/5,13:30,51212.13,
2024/3/5,13:45,51064.76,
2024/3/5,14:00,49792.74,
2024/3/5,14:15,47973.92,
2024/3/5,14:30,47888.24,
2024/3/5,14:45,47425.03,
2024/3/5,15:00,46800.27,
2024/3/5,15:15,46155.78,
2024/3/5,15:30,45694.55,
2024/3/5,15:45,44981.1,
2024/3/5,16:00,43938.48,
2024/3/5,16:15,44505.17,
2024/3/5,16:30,44001.66,
2024/3/5,16:45,42321.99,
2024/3/5,17:00,40727.97,
2024/3/5,17:15,40766.14,
2024/3/5,17:30,40457.94,
2024/3/5,17:45,41503.88,
2024/3/5,18:00,41809.9,
2024/3/5,18:15,42081.19,
2024/3/5,18:30,42265.8,
2024/3/5,18:45,41811.33,
2024/3/5,19:00,41343.35,
2024/3/5,19:15,40961.26,
2024/3/5,19:30,40811.12,
2024/3/5,19:45,41340.05,
2024/3/5,20:00,40844.46,
2024/3/5,20:15,41698.2,
2024/3/5,20:30,41555.29,
2024/3/5,20:45,41356.25,
2024/3/5,21:00,41132.03,
2024/3/5,21:15,40722.23,
2024/3/5,21:30,39826.42,
2024/3/5,21:45,38805.95,
2024/3/5,22:00,37981.13,
2024/3/5,22:15,39006.23,
2024/3/5,22:30,39445.18,
2024/3/5,22:45,39177.58,
2024/3/5,23:00,39540.68,
2024/3/5,23:15,39348.04,
2024/3/5,23:30,38543.29,
2024/3/5,23:45,37371.38,
2024/3/5,24:00:00,36357.6,
2024/3/6,0:15,36541.39,
2024/3/6,0:30,36160.84,
2024/3/6,0:45,35502.02,
2024/3/6,1:00,34951.21,
2024/3/6,1:15,34697.6,
2024/3/6,1:30,34307.46,
2024/3/6,1:45,34375.31,
2024/3/6,2:00,33899.37,
2024/3/6,2:15,34289.98,
2024/3/6,2:30,34005.56,
2024/3/6,2:45,33769.4,
2024/3/6,3:00,33608.43,
2024/3/6,3:15,33523.08,
2024/3/6,3:30,33424.25,
2024/3/6,3:45,33338.48,
2024/3/6,4:00,33226.82,
2024/3/6,4:15,33596.88,
2024/3/6,4:30,33934.26,
2024/3/6,4:45,33705.07,
2024/3/6,5:00,34724.1,
2024/3/6,5:15,35172.62,
2024/3/6,5:30,35382.98,
2024/3/6,5:45,35426.72,
2024/3/6,6:00,35483.19,
2024/3/6,6:15,36486.62,
2024/3/6,6:30,37887.18,
2024/3/6,6:45,39830.43,
2024/3/6,7:00,40248.86,
2024/3/6,7:15,40994.28,
2024/3/6,7:30,41822.34,
2024/3/6,7:45,42979.74,
2024/3/6,8:00,43860.12,
2024/3/6,8:15,44885.82,
2024/3/6,8:30,44805.58,
2024/3/6,8:45,43240.55,
2024/3/6,9:00,41737.25,
2024/3/6,9:15,40410.1,
2024/3/6,9:30,38112.83,
2024/3/6,9:45,35506.15,
2024/3/6,10:00,33768.13,
2024/3/6,10:15,32842.04,
2024/3/6,10:30,32480.75,
2024/3/6,10:45,31591.62,
2024/3/6,11:00,31057.05,
2024/3/6,11:15,31554.23,
2024/3/6,11:30,29314,
2024/3/6,11:45,27692.05,
2024/3/6,12:00,26468.38,
2024/3/6,12:15,25362.72,
2024/3/6,12:30,25104.88,
2024/3/6,12:45,25555.77,
2024/3/6,13:00,26305.01,
2024/3/6,13:15,27441.22,
2024/3/6,13:30,26864.84,
2024/3/6,13:45,27250.48,
2024/3/6,14:00,26341.68,
2024/3/6,14:15,26445.23,
2024/3/6,14:30,27904.77,
2024/3/6,14:45,29193.57,
2024/3/6,15:00,30099.16,
2024/3/6,15:15,31771.22,
2024/3/6,15:30,33959.13,
2024/3/6,15:45,35989.74,
2024/3/6,16:00,37518.15,
2024/3/6,16:15,39639.63,
2024/3/6,16:30,41280.5,
2024/3/6,16:45,43587.65,
2024/3/6,17:00,44339.08,
2024/3/6,17:15,45661.65,
2024/3/6,17:30,47504.87,
2024/3/6,17:45,48956.22,
2024/3/6,18:00,50812.74,
2024/3/6,18:15,51957.31,
2024/3/6,18:30,52871.93,
2024/3/6,18:45,52484.98,
2024/3/6,19:00,51644.5,
2024/3/6,19:15,51089.34,
2024/3/6,19:30,50690.49,
2024/3/6,19:45,50225.44,
2024/3/6,20:00,49729.81,
2024/3/6,20:15,50155.31,
2024/3/6,20:30,50492.45,
2024/3/6,20:45,50586.72,
2024/3/6,21:00,50542.79,
2024/3/6,21:15,49946.7,
2024/3/6,21:30,49120.28,
2024/3/6,21:45,48081.91,
2024/3/6,22:00,47097.16,
2024/3/6,22:15,47297.77,
2024/3/6,22:30,47959.08,
2024/3/6,22:45,48045.32,
2024/3/6,23:00,47911.64,
2024/3/6,23:15,47855.67,
2024/3/6,23:30,46950.77,
2024/3/6,23:45,46235,
2024/3/6,24:00:00,45370.16,
2024/3/7,0:15,44460.18,
2024/3/7,0:30,44408.87,
2024/3/7,0:45,43677.17,
2024/3/7,1:00,43609.37,
2024/3/7,1:15,43214.31,
2024/3/7,1:30,43355.5,
2024/3/7,1:45,42927.15,
2024/3/7,2:00,42692.73,
2024/3/7,2:15,42761.17,
2024/3/7,2:30,42578.34,
2024/3/7,2:45,41758.1,
2024/3/7,3:00,41811.59,
2024/3/7,3:15,41552.2,
2024/3/7,3:30,41345.28,
2024/3/7,3:45,41207.85,
2024/3/7,4:00,41295.41,
2024/3/7,4:15,41356.54,
2024/3/7,4:30,41734.38,
2024/3/7,4:45,42063.79,
2024/3/7,5:00,42310.51,
2024/3/7,5:15,43414.17,
2024/3/7,5:30,43316.41,
2024/3/7,5:45,42939.68,
2024/3/7,6:00,43538.63,
2024/3/7,6:15,44115.76,
2024/3/7,6:30,45864.39,
2024/3/7,6:45,46790.18,
2024/3/7,7:00,47273.08,
2024/3/7,7:15,47304.28,
2024/3/7,7:30,46822.72,
2024/3/7,7:45,47424.71,
2024/3/7,8:00,47242.68,
2024/3/7,8:15,47939.22,
2024/3/7,8:30,47022.06,
2024/3/7,8:45,45404.6,
2024/3/7,9:00,43362.63,
2024/3/7,9:15,42198.32,
2024/3/7,9:30,41379.41,
2024/3/7,9:45,40337.51,
2024/3/7,10:00,39190.7,
2024/3/7,10:15,39373.55,
2024/3/7,10:30,39275.85,
2024/3/7,10:45,39103.84,
2024/3/7,11:00,38323.54,
2024/3/7,11:15,39400.37,
2024/3/7,11:30,39016.26,
2024/3/7,11:45,37766.7,
2024/3/7,12:00,35946,
2024/3/7,12:15,35635.71,
2024/3/7,12:30,36871.89,
2024/3/7,12:45,37637.51,
2024/3/7,13:00,39733.99,
2024/3/7,13:15,42323.78,
2024/3/7,13:30,42145.26,
2024/3/7,13:45,42138.95,
2024/3/7,14:00,41393.45,
2024/3/7,14:15,41135.34,
2024/3/7,14:30,41238.15,
2024/3/7,14:45,41217.92,
2024/3/7,15:00,41279.85,
2024/3/7,15:15,40736.36,
2024/3/7,15:30,41467.22,
2024/3/7,15:45,42313.77,
2024/3/7,16:00,42899.92,
2024/3/7,16:15,43283.09,
2024/3/7,16:30,43702.44,
2024/3/7,16:45,44219,
2024/3/7,17:00,44099.32,
2024/3/7,17:15,44287.16,
2024/3/7,17:30,45421.32,
2024/3/7,17:45,46265.69,
2024/3/7,18:00,47794.62,
2024/3/7,18:15,48374.8,
2024/3/7,18:30,48857.44,
2024/3/7,18:45,48914.69,
2024/3/7,19:00,48272.21,
2024/3/7,19:15,47709.83,
2024/3/7,19:30,46785.5,
2024/3/7,19:45,46636.59,
2024/3/7,20:00,46403.04,
2024/3/7,20:15,46595.64,
2024/3/7,20:30,46432.98,
2024/3/7,20:45,46090.7,
2024/3/7,21:00,45433.45,
2024/3/7,21:15,44397.55,
2024/3/7,21:30,42280.51,
2024/3/7,21:45,41123.84,
2024/3/7,22:00,39668.86,
2024/3/7,22:15,39908.56,
2024/3/7,22:30,39855.1,
2024/3/7,22:45,39167.42,
2024/3/7,23:00,39174.96,
2024/3/7,23:15,39215.37,
2024/3/7,23:30,37498.58,
2024/3/7,23:45,36971.98,
2024/3/7,24:00:00,36169.24,
2024/3/8,0:15,35513.15,
2024/3/8,0:30,35493.27,
2024/3/8,0:45,35214.09,
2024/3/8,1:00,34881.97,
2024/3/8,1:15,35069.35,
2024/3/8,1:30,34710.76,
2024/3/8,1:45,34679.6,
2024/3/8,2:00,34219.67,
2024/3/8,2:15,34133.15,
2024/3/8,2:30,33801.79,
2024/3/8,2:45,33260.77,
2024/3/8,3:00,33012.83,
2024/3/8,3:15,32991.45,
2024/3/8,3:30,33216.22,
2024/3/8,3:45,33726.72,
2024/3/8,4:00,33876.7,
2024/3/8,4:15,34319.05,
2024/3/8,4:30,34133.17,
2024/3/8,4:45,34857.54,
2024/3/8,5:00,35626.59,
2024/3/8,5:15,36785.09,
2024/3/8,5:30,37055.92,
2024/3/8,5:45,37735.81,
2024/3/8,6:00,38108.43,
2024/3/8,6:15,39518.51,
2024/3/8,6:30,41945.88,
2024/3/8,6:45,43304.13,
2024/3/8,7:00,44310.55,
2024/3/8,7:15,44011.02,
2024/3/8,7:30,43452.63,
2024/3/8,7:45,43594.91,
2024/3/8,8:00,42277.3,
2024/3/8,8:15,42914.57,
2024/3/8,8:30,40953.4,
2024/3/8,8:45,38778.99,
2024/3/8,9:00,36852.74,
2024/3/8,9:15,34596.08,
2024/3/8,9:30,32156.65,
2024/3/8,9:45,30836.4,
2024/3/8,10:00,28435.73,
2024/3/8,10:15,28263,
2024/3/8,10:30,28024.64,
2024/3/8,10:45,27533.06,
2024/3/8,11:00,27145.91,
2024/3/8,11:15,27624.18,
2024/3/8,11:30,25503.79,
2024/3/8,11:45,25387.56,
2024/3/8,12:00,23419.68,
2024/3/8,12:15,22206.38,
2024/3/8,12:30,22662.75,
2024/3/8,12:45,23177.95,
2024/3/8,13:00,23388.4,
2024/3/8,13:15,23351.39,
2024/3/8,13:30,23035.27,
2024/3/8,13:45,22130.69,
2024/3/8,14:00,22392.13,
2024/3/8,14:15,23013.02,
2024/3/8,14:30,23224.82,
2024/3/8,14:45,23566.26,
2024/3/8,15:00,24329.94,
2024/3/8,15:15,25422.4,
2024/3/8,15:30,26398.16,
2024/3/8,15:45,28223.39,
2024/3/8,16:00,31721.58,
2024/3/8,16:15,32844.51,
2024/3/8,16:30,34993.41,
2024/3/8,16:45,36322.65,
2024/3/8,17:00,38312.01,
2024/3/8,17:15,42061.39,
2024/3/8,17:30,44622.66,
2024/3/8,17:45,47019.26,
2024/3/8,18:00,48917.65,
2024/3/8,18:15,49849.99,
2024/3/8,18:30,51219.47,
2024/3/8,18:45,50701.87,
2024/3/8,19:00,50114.25,
2024/3/8,19:15,49859.02,
2024/3/8,19:30,49067.27,
